OrderLineID,TransactionID,ProductID,Quantity,UnitPrice,Discount,LineTotal
" OL-3934 ","TRN-10579","C302","1","","0.15","42.5"
" OL-3935 ","TRN-10580","P103","1","95","","80.75"
"OL-3935","TRN-10580","P103","1","95","0.15","80.75"
"OL-3937","TRN-10580","P103","2","95","0.15","161.5"
" OL-3938 ","TRN-10581","P103","3","95","0.05","270.75"
"OL-3939","","","2","85","","170"
"OL-3940","TRN-10582","C303","1","60","0","60"
"OL-3941","TRN-10582","C302","3","50","0","150"
" OL-3942 "," TRN-10583 ","C303","3","60","0.05","171"
"OL-3943","TRN-10583","P102","1","80","0.05","76"
"OL-3944","TRN-10583","C303","2","60","0.05","114"
"OL-3945","","C303","1","60","0","60"
"OL-3946","TRN-10584","P102","1","","0","80"
"OL-3947","","C304","3","58","0.05","165.3"
"OL-3947","TRN-10585","C304","3","58","0.05","165.3"
"OL-3949","TRN-10586","C303","","60","0.05","114"
"OL-3950","TRN-10586"," P201 ","3","70","0.05","199.5"
" OL-3951 "," TRN-10586 ","P101","2","","0.05","161.5"
"OL-3951","TRN-10586","P101","2","85","0.05","161.5"
"OL-3952","TRN-10587","C304","3","58","0","174"
" OL-3954 ","TRN-10587","P203","2","68","0","136"
"","","C302","1","50","0",""
"OL-3956","TRN-10589","C301","3","55","0.1","148.5"
"OL-3956","TRN-10589","C301","3","55","0.1","148.5"
"OL-3958","TRN-10589","P103","2","95","0.1","171"
" OL-3959 ","TRN-10590","C303","3","60","0.05","171"
"OL-3960"," TRN-10590 ","C302","","50","0.05","142.5"
"OL-3960","TRN-10590","C302","3","50","0.05","142.5"
"OL-3962","TRN-10590","C304","3","58","0.05","165.3"
"OL-3963"," TRN-10591 ","C302","3","50","0.15","127.5"
"OL-3964","TRN-10591","C302","","50","0.15","85"
"OL-3965","TRN-10592","P202","2","65","0","130"
"OL-3966","TRN-10592","P103","3","","0","285"
"#N/A"," TRN-10592 ","C301","2","55","0","110"
"","TRN-10593","P201","2","70","0","140"
"OL-3969","TRN-10593","P201","2","70","0","140"
"OL-3970"," TRN-10594 ","P101","","85","0","170"
"OL-3971"," TRN-10595 ","P103","2","","0","190"
"OL-3972","TRN-10595","P102","","80","0","160"
" OL-3973 ","TRN-10595","P203","3","68","0","204"
"OL-3974","","P101","3","85","0","255"
"OL-3974","TRN-10595","P101","3","85","0","255"
"","TRN-10596","P202","2","65","","130"
" OL-3977 ","TRN-10597","P102","3","80","0","240"
"OL-3978","TRN-10597","P201","3","70","0","210"
"OL-3979",""," P203 ","1","68","0","68"
"OL-3980"," TRN-10598 ","C304","1","58","0","58"
"OL-3981","TRN-10598","C303","1","60","0","60"
"","TRN-10598"," C301 ","1","55","0","55"
"OL-3983","","P101","1","85","","85"
"OL-3984"," TRN-10599 ","P202","","65","0.1","58.5"
"OL-3984","TRN-10599","P202","1","65","0.1","58.5"
"OL-3986"," TRN-10600 ","P102","2","80","0","160"
" OL-3987 ","TRN-10600","","3","","0","180"
"OL-3988","TRN-10601","","1","","0",""
"OL-3988","TRN-10601","C302","1","50","0","50"
"#N/A","TRN-10602"," P202 ","1","65","0","65"
"OL-3991","TRN-10603","C302","1","50","","42.5"
"OL-3992","TRN-10603","C302","1","50","0.15","42.5"
"OL-3993","TRN-10603","C304","2","58","","98.6"
"","TRN-10604","C303","","60","0","180"
"OL-3995","TRN-10605","P101","1","","0","85"
"OL-3996","TRN-10605","","1","55","0","55"
"OL-3996","TRN-10605","C301","1","55","0","55"
" OL-3998 ","TRN-10606","P201","1","70","0","70"
"OL-3998","TRN-10606","P201","1","70","0","70"
"OL-4000"," TRN-10606 ","C303","3","60","0","180"
"OL-4001"," TRN-10607 ","#N/A","2","80","0","160"
"OL-4002","TRN-10607","C301","2","55","0","110"
"OL-4003","TRN-10608","C304","3","58","0","174"
"OL-4003","TRN-10608","C304","3","58","0","174"
"OL-4005","TRN-10609","P102","3","80","0.05","228"
"OL-4006","TRN-10610","C303","1","60","0","60"
"","TRN-10610","C303","1","60","0","60"
"OL-4008","TRN-10610","P102","1","80","","80"
"OL-4009","#N/A","P103","2","95","0","190"
"OL-4010","TRN-10611","C301","2","55","0","110"
"","TRN-10611","P102","3","80","0","240"
"OL-4012","TRN-10611","P103","2","95","0","190"
"OL-4013","TRN-10612","P201","2","70","0.05","133"
"OL-4013","TRN-10612","P201","2","70","0.05","133"
"OL-4014","TRN-10612","C303","2","60","0.05","114"
"OL-4016","TRN-10612","P203","2","","","129.2"
"OL-4017"," TRN-10613 ","P201","1","70","0.15","59.5"
"#N/A","","P202","2","65","0.15","110.5"
"","TRN-10613","C302","1","50","0.15","42.5"
"OL-4020","TRN-10613"," P103 ","1","95","0.15","80.75"
"OL-4021","TRN-10614","","2","85","0",""
"OL-4021","TRN-10614","P101","2","85","0","170"
" OL-4023 ","TRN-10614"," C304 ","3","58","0","174"
"OL-4024","TRN-10614","P102","2","80","0","160"
"OL-4025","TRN-10615","P102","3","80","0","240"
"OL-4026","TRN-10616","P103","2","95","","190"
" OL-4027 ","TRN-10617","","1","58","0","58"
"OL-4028","TRN-10617","C301","2","55","0","110"
"OL-4028","TRN-10617","C301","2","55","0","110"
"OL-4030","TRN-10619","C303","2","60","0","120"
"OL-4031","TRN-10620","","","","0","80"
"OL-4031","TRN-10620","P102","1","80","0","80"
"OL-4033","TRN-10620"," C301 ","1","55","0","55"
"OL-4034",""," C303 ","3","60","0.05","171"
"OL-4035","TRN-10622","","1","80","0","80"
"OL-4036","TRN-10622","","3","58","0","174"
"OL-4037"," TRN-10622 ","P203","1","68","0",""
"OL-4038","TRN-10623","","2","58","","116"
"OL-4039",""," C302 ","","50","0","50"
"OL-4039","TRN-10624","C302","1","50","0","50"
"OL-4041","TRN-10625","P202","1","65","0.15","55.25"
" OL-4042 ","TRN-10625","","1","80","0.15","68"
"OL-4043","TRN-10625","P202","1","65","0.15",""
"OL-4044","#N/A","P103","","95","0.1","171"
"OL-4045"," TRN-10626 ","P201","1","70","","63"
"OL-4046","TRN-10627","P202","2","65","","130"
"OL-4047","TRN-10627","C301","2","","0","110"
"OL-4048","TRN-10627","P101","3","85","0","255"
"OL-4048","TRN-10627","P101","3","85","0","255"
"OL-4050"," TRN-10628 ","P202","1","","","65"
"OL-4051","TRN-10628","P102","1","80","0","80"
"OL-4052","TRN-10628","P103","2","","0","190"
"OL-4053","TRN-10628","C303","","60","0","180"
"OL-4054","TRN-10629","C304","1","58","0","58"
""," TRN-10629 ","","1","50","0","50"
"OL-4056","TRN-10629","P201","1","70","0","70"
"OL-4057","TRN-10630","P202","2","65","",""
"OL-4058","TRN-10630","P202","1","65","","65"
"","TRN-10630","C302","2","","0","100"
" OL-4060 ","TRN-10631","C302","3","50","0","150"
"OL-4061","TRN-10631","C302","1","50","0",""
"OL-4061","TRN-10631","C302","1","50","0","50"
"OL-4063","TRN-10632","P203","1","68","0","68"
"OL-4064","TRN-10632","","1","80","0","80"
"#N/A","","C304","2","","0","116"
"OL-4066","TRN-10632","P101","3","","0","255"
"OL-4067","","P202","1","65","0","65"
"OL-4067","TRN-10633","P202","1","65","0","65"
"OL-4068","TRN-10633","P103","2","95","0","190"
"OL-4070"," TRN-10634 ","C303","1","60","0","60"
"OL-4071","TRN-10635","P203","","68","0","204"
"OL-4071","TRN-10635","P203","3","68","0","204"
"OL-4073","TRN-10637","C302","1","50","0","50"
"OL-4073","TRN-10637","C302","1","50","0","50"
"OL-4075","TRN-10637","C303","2","","0",""
"OL-4076","TRN-10637"," C302 ","1","50","","50"
"OL-4077","TRN-10638","P102","1","80","0.05",""
"OL-4077","TRN-10638","P102","1","80","0.05","76"
"OL-4079","TRN-10638","","3","85","0.05","242.25"
"OL-4079","TRN-10638","P101","3","85","0.05","242.25"
"OL-4081","TRN-10639","","3","85","0.05","242.25"
"OL-4082"," TRN-10639 ","P202","1","65","0.05","61.75"
"OL-4083"," TRN-10639 ","#N/A","","85","0.05","80.75"
"OL-4084","","P203","2","","0.05","129.2"
""," TRN-10640 ","#N/A","1","95","0.05","90.25"
"OL-4086","TRN-10641","P201","2","70","0.15","119"
"OL-4087"," TRN-10641 ","P203","","","0.15","115.6"
"OL-4088","","C303","3","60","0","180"
"OL-4089","TRN-10643","P102","2","80","0",""
"OL-4090"," TRN-10643 ","C302","1","50","0","50"
"OL-4091","TRN-10643","","3","60","0",""
"OL-4092","","C301","3","55","0","165"
"OL-4093"," TRN-10644 ","C304","3","58","0","174"
"OL-4094","TRN-10644","P103","1","95","0","95"
"OL-4095","TRN-10644","P201","2","","0","140"
"OL-4096","TRN-10644"," C304 ","1","58","0","58"
"OL-4096","TRN-10644","C304","1","58","0","58"
"OL-4098","TRN-10645","C303","2","60","0.05","114"
"OL-4098","TRN-10645","C303","2","60","0.05","114"
"OL-4100"," TRN-10646 ","C304","3","58","0","174"
"","TRN-10646","P102","3","80","0","240"
"OL-4102"," TRN-10647 ","C304","2","58","0","116"
"OL-4103","TRN-10647","","2","50","0","100"
"OL-4104"," TRN-10648 "," P103 ","2","95","0","190"
"OL-4105","TRN-10649","C304","3","58","0.05","165.3"
"OL-4106","TRN-10649","C304","1","58","0.05","55.1"
"OL-4107","TRN-10650","P203","3","68","","204"
"OL-4108","TRN-10650","","2","50","0","100"
"OL-4108","TRN-10650","C302","2","50","0","100"
"OL-4109","TRN-10650","C304","2","58","0","116"
"OL-4111","TRN-10651","P101","","85","","255"
"OL-4112","","P203","2","68","0","136"
"OL-4112","TRN-10652","P203","2","68","0","136"
"OL-4114"," TRN-10652 ","C303","3","60","0","180"
"OL-4115"," TRN-10653 ","P202","1","65","0","65"
"OL-4116","TRN-10653","C302","2","50","0","100"
"OL-4117","TRN-10654"," C303 ","2","60","0.05","114"
"OL-4118","TRN-10654"," P203 ","2","68","0.05","129.2"
"OL-4119","TRN-10654","P201","1","70","0.05","66.5"
"OL-4120","TRN-10654","C301","3","55","0.05","156.75"
" OL-4121 ","TRN-10655","C302","1","50","0","50"
"#N/A","#N/A","C301","1","55","0","55"
"OL-4123","TRN-10657","P201","3","70","0","210"
"OL-4124",""," C302 ","","50","0","100"
" OL-4125 ","TRN-10657","C304","1","58","0","58"
"OL-4126","#N/A","P102","1","80","0","80"
"OL-4127","TRN-10658","P202","3","65","0","195"
"OL-4128","TRN-10659","P102","3","80","0.05","228"
"OL-4128","TRN-10659","P102","3","80","0.05","228"
"OL-4129","TRN-10659","C303","2","60","0.05","114"
"OL-4131","TRN-10660","C303","2","60","0",""
"OL-4132","TRN-10660","C304","2","58","0","116"
"OL-4133"," TRN-10660 "," P203 ","3","68","0","204"
"OL-4133","TRN-10660","P203","3","68","0","204"
"OL-4135","TRN-10661"," C303 ","1","60","0","60"
"OL-4135","TRN-10661","C303","1","60","0","60"
" OL-4137 ","TRN-10662","C303","2","60","0","120"
"OL-4138","TRN-10663","P202","1","65","0.1","58.5"
"OL-4138","TRN-10663","P202","1","65","0.1","58.5"
"OL-4140","TRN-10664","","","58","0.15","98.6"
"OL-4141","TRN-10664","C304","3","58","0.15","147.9"
"OL-4142","","C303","2","60","0.15","102"
"OL-4143","TRN-10665","P103","3","95","","285"
" OL-4144 "," TRN-10665 ","P103","1","95","","95"
"OL-4145","TRN-10666","P203","2","68","0.05","129.2"
"OL-4146","TRN-10666","C304","1","58","0.05","55.1"
"OL-4147","TRN-10666","C303","1","","0.05","57"
"#N/A","","P103","1","95","0.05","90.25"
"OL-4148","TRN-10666","P103","1","95","0.05","90.25"
" OL-4150 ","TRN-10667"," C303 ","2","","0","120"
"OL-4151","TRN-10667","#N/A","1","","0","50"
"OL-4152","TRN-10667","C301","3","55","","165"
"OL-4152","TRN-10667","C301","3","55","0","165"
"OL-4154","TRN-10668","P203","3","","0","204"
"OL-4155","TRN-10668","C301","1","55","0","55"
"OL-4156","TRN-10669","C302","2","50","0.05","95"
"OL-4157"," TRN-10669 ","P102","2","80","0.05","152"
"OL-4158","TRN-10669","C304","3","58","0.05",""
"OL-4159","TRN-10670"," C301 ","1","55","0","55"
"OL-4160","TRN-10670","C304","2","58","0","116"
"OL-4161","TRN-10671","P102","1","80","0","80"
"OL-4161","TRN-10671","P102","1","80","0","80"
"OL-4163","TRN-10671","P101","3","85","0","255"
"OL-4164","","P101","3","85","0","255"
"OL-4165"," TRN-10673 ","","2","68","0","136"
"OL-4166","","C303","3","60","0","180"
"OL-4167","TRN-10674","C304","2","58","0","116"
"OL-4168"," TRN-10674 ","P101","1","85","0",""
"OL-4169","TRN-10675","P202","1","65","0","65"
"OL-4170"," TRN-10675 ","P201","3","70","0","210"
"OL-4171"," TRN-10675 ","P102","1","80","0",""
"OL-4172","TRN-10675","P102","3","80","0",""
"OL-4173","TRN-10676","C304","1","58","0","58"
"#N/A","TRN-10676","","2","60","0","120"
" OL-4175 ","TRN-10676","P103","","95","0","95"
"OL-4175","TRN-10676","P103","1","95","0","95"
"OL-4177","TRN-10677","P101","","85","0.05","161.5"
"OL-4178","TRN-10677","P101","3","85","","242.25"
"OL-4179","TRN-10677","C304","2","58","0.05","110.2"
"OL-4179","TRN-10677","C304","2","58","0.05","110.2"
"OL-4181",""," P102 ","1","80","","76"
"OL-4181","TRN-10678","P102","1","80","0.05","76"
"","TRN-10680"," C301 ","3","","0.1","148.5"
"OL-4184","TRN-10680","P202","","65","0.1","117"
"OL-4185","TRN-10680","P202","2","65","0.1","117"
"OL-4186","TRN-10681","P201","3","","0.1","189"
"OL-4187","TRN-10681"," P202 ","1","65","0.1",""
"OL-4188","TRN-10681","P103","1","95","0.1","85.5"
"OL-4189"," TRN-10681 ","P203","3","68","0.1",""
"","TRN-10682","","","65","0","195"
"OL-4191","","P202","2","65","0","130"
"OL-4192","TRN-10683","P102","1","80","0","80"
"","","C303","3","60","0.1","162"
"OL-4194","TRN-10685","P103","2","95","0","190"
"OL-4194","TRN-10685","P103","2","95","0","190"
"OL-4196","TRN-10686","P203","1","68","0.1","61.2"
""," TRN-10686 ","P201","3","70","0.1","189"
"OL-4198","TRN-10686","P103","3","95","0.1","256.5"
"OL-4199","TRN-10687","","","85","0.15","144.5"
"OL-4199","TRN-10687","P101","2","85","0.15","144.5"
" OL-4201 "," TRN-10687 ","P202","3","65","0.15","165.75"
"OL-4202","TRN-10688","P103","3","95","0","285"
"OL-4202","TRN-10688","P103","3","95","0","285"
"OL-4204","TRN-10688","P103","2","95","0","190"
" OL-4205 ",""," P101 ","1","85","0.15",""
"OL-4206","TRN-10690"," P101 ","2","85","0","170"
"OL-4207"," TRN-10690 "," P103 ","3","95","0","285"
"OL-4208","TRN-10691","P203","1","68","0.15","57.8"
"OL-4209","TRN-10691","P101","2","85","0.15","144.5"
"OL-4210"," TRN-10692 "," P103 ","","95","0","95"
" OL-4211 ","TRN-10692"," P201 ","3","70","0",""
"OL-4212","TRN-10693","C301","3","55","0","165"
"OL-4213","TRN-10694","C302","1","50","0.15","42.5"
"OL-4213","TRN-10694","C302","1","50","0.15","42.5"
"","","C304","2","58","","98.6"
" OL-4216 ","TRN-10694","P201","1","70","0.15","59.5"
"",""," C304 ","3","58","0.05","165.3"
"OL-4218"," TRN-10695 ","C304","2","58","0.05","110.2"
"OL-4218","TRN-10695","C304","2","58","0.05","110.2"
"OL-4220",""," P101 ","3","85","0.05","242.25"
"OL-4221","TRN-10696","","1","58","","58"
"OL-4222","TRN-10696"," C304 ","","58","0","174"
"OL-4223","TRN-10696","C301","2","55","0","110"
"OL-4224"," TRN-10697 ","P101","2","85","0","170"
" OL-4225 ","TRN-10698","P102","3","80","0","240"
"OL-4226","TRN-10698","P101","1","","0","85"
"OL-4227","TRN-10699","C301","2","55","",""
"OL-4228","TRN-10700","P102","1","80","0","80"
"OL-4229","TRN-10701","C302","2","","0","100"
"OL-4230"," TRN-10702 ","P102","3","","0","240"
"OL-4231","TRN-10702","C304","2","58","0","116"
"OL-4232","TRN-10702"," C303 ","1","60","0","60"
"OL-4232","TRN-10702","C303","1","60","0","60"
"OL-4233","TRN-10702","C301","3","55","0","165"
"OL-4234","TRN-10703","P202","1","65","0","65"
"OL-4236","TRN-10704","P202","3","","","175.5"
" OL-4237 ","TRN-10704","P202","1","65","0.1","58.5"
"OL-4237","TRN-10704","P202","1","65","0.1","58.5"
"OL-4239","TRN-10705"," P203 ","2","68","0","136"
"OL-4240"," TRN-10705 ","","3","95","0","285"
"OL-4241","","C301","3","55","0","165"
"","TRN-10706","","1","68","0","68"
"OL-4243","TRN-10706","P201","3","70","0","210"
"OL-4244"," TRN-10707 ","C302","2","50","0","100"
"OL-4245","","P101","3","85","","255"
"OL-4246","TRN-10707","C301","2","55","0","110"
"OL-4247","TRN-10707","P101","2","85","","170"
"OL-4247","TRN-10707","P101","2","85","0","170"
"OL-4249","TRN-10708","P203","1","68","0",""
"OL-4250"," TRN-10708 ","","2","60","0","120"
"OL-4251","TRN-10709","P102","2","80","0","160"
"OL-4252","TRN-10709","P202","3","65","0","195"
"OL-4253","TRN-10709"," P102 ","2","","0","160"
"OL-4254","TRN-10709"," P202 ","","65","","195"
"OL-4255","TRN-10710","","3","68","0","204"
"OL-4255","TRN-10710","P203","3","68","0","204"
"OL-4256","TRN-10710","C302","3","50","0","150"
"OL-4258","TRN-10711","C301","2","","0","110"
"OL-4259","","P202","2","","0","130"
"#N/A","TRN-10712","P201","1","70","0","70"
" OL-4261 ","TRN-10712","C301","3","55","0",""
"OL-4262","TRN-10713","","3","65","0","195"
"OL-4263","TRN-10713","","1","60","0","60"
"OL-4263","TRN-10713","C303","1","60","0","60"
"OL-4265","TRN-10714","C302","3","50","0.05","142.5"
"OL-4265","TRN-10714","C302","3","50","0.05","142.5"
"OL-4267","","C302","2","50","0.05","95"
"OL-4267","TRN-10714","C302","2","50","0.05","95"
"","TRN-10715","P101","3","85","","255"
" OL-4270 ","TRN-10715","P201","3","70","0","210"
"OL-4271","TRN-10715"," P101 ","2","85","0","170"
"OL-4271","TRN-10715","P101","2","85","0","170"
"OL-4273","TRN-10716"," C302 ","2","50","",""
"OL-4274","TRN-10717","C301","1","55","0","55"
"OL-4275"," TRN-10717 "," C301 ","1","55","0","55"
"OL-4276","TRN-10717","P202","1","65","0","65"
"OL-4277","TRN-10718","C304","3","58","0.05","165.3"
"OL-4278","TRN-10718","P203","2","68","0.05","129.2"
"OL-4279","TRN-10719","P202","3","65","0","195"
"OL-4280","TRN-10720","P102","2","80","0.15","136"
"OL-4281","TRN-10720","P201","1","70","0.15","59.5"
"OL-4282","TRN-10721","C301","3","55","0.1","148.5"
"OL-4283","TRN-10721","P103","2","","0.1","171"
"OL-4284","","C303","1","60","0.1",""
"OL-4285","TRN-10722","P202","1","65","0","65"
"","","P201","3","70","0","210"
"OL-4287","TRN-10722","P101","2","","0","170"
"OL-4288","TRN-10722","P102","","80","0","80"
"OL-4289","TRN-10723","P102","","80","0.15","68"
"OL-4289","TRN-10723","P102","1","80","0.15","68"
"OL-4291","TRN-10723","C301","2","55","0.15","93.5"
"OL-4291","TRN-10723","C301","2","55","0.15","93.5"
"OL-4293","TRN-10724","C302","","50","0",""
"OL-4294","TRN-10724","C303","1","60","",""
"OL-4295","TRN-10725","P202","1","65","0",""
"OL-4296","TRN-10725","P101","1","85","0","85"
"OL-4297","","C302","1","","","50"
"OL-4298","TRN-10725"," C304 ","2","58","0","116"
"","","P202","3","65","0.15","165.75"
"OL-4300"," TRN-10726 ","","2","95","0.15","161.5"
"OL-4301","TRN-10726"," P102 ","3","","0.15","204"
"OL-4302"," TRN-10727 ","P201","2","70","0","140"
" OL-4303 ","TRN-10727"," P102 ","2","80","0","160"
"OL-4304","TRN-10728","P102","2","80","0.15","136"
"OL-4305","TRN-10728","P202","3","65","0.15","165.75"
"","TRN-10728","P101","3","85","0.15","216.75"
"OL-4307","TRN-10728","P102","3","80","0.15","204"
"OL-4308","","P101","3","85","0","255"
"OL-4309","TRN-10729","P103","2","95","0","190"
"OL-4310","TRN-10729","C301","2","55","0","110"
" OL-4311 ","TRN-10730","C302","1","","0","50"
"OL-4312"," TRN-10730 ","C302","3","50","0","150"
" OL-4313 ","TRN-10730","C302","3","","0","150"
" OL-4314 ","","","1","70","0.15","59.5"
"OL-4315"," TRN-10731 ","P202","2","65","0.15","110.5"
"OL-4316","TRN-10731","C303","2","60","0.15","102"
"OL-4317","TRN-10732","C302","1","50","0.15","42.5"
"OL-4318","TRN-10732"," P101 ","1","85","0.15",""
"OL-4319","TRN-10732","C303","2","60","0.15","102"
"OL-4320","TRN-10732","C301","2","55","0.15","93.5"
"OL-4320","TRN-10732","C301","2","55","0.15","93.5"
"OL-4322"," TRN-10733 "," C302 ","1","50","0","50"
"OL-4322","TRN-10733","C302","1","50","0","50"
" OL-4324 ","TRN-10733","P102","1","80","0","80"
"","TRN-10734","P102","2","80","0","160"
"OL-4325","TRN-10734","P102","2","80","0","160"
"#N/A","TRN-10735"," P102 ","1","80","0.15","68"
" OL-4328 ","","P203","1","68","0","68"
"OL-4328","TRN-10736","P203","1","68","0","68"
"OL-4330","TRN-10736","P101","","85","0","170"
"OL-4331","TRN-10737","C304","1","58","","58"
"OL-4331","TRN-10737","C304","1","58","0","58"
"OL-4332","TRN-10737","P202","2","65","0","130"
"OL-4334"," TRN-10737 ","C303","1","60","0","60"
" OL-4335 ","TRN-10738","P101","2","85","0.1","153"
"OL-4336","TRN-10739","C301","3","55","0","165"
"OL-4337","TRN-10739","P201","3","70","0","210"
"OL-4338"," TRN-10739 "," P202 ","2","65","0","130"
"OL-4339"," TRN-10739 ","C304","3","58","0","174"
"OL-4340","","C304","3","58","0","174"
"OL-4341"," TRN-10740 ","P202","1","65","0","65"
"OL-4342","TRN-10741","P101","2","85","0.15","144.5"
"OL-4343","TRN-10741","","3","50","0.15","127.5"
" OL-4344 ","TRN-10741","P202","2","65","0.15","110.5"
" OL-4345 ","#N/A"," P203 ","2","68","0.15","115.6"
"OL-4346","","P102","1","80","0",""
" OL-4347 ","TRN-10742","C302","2","50","0","100"
"OL-4348","TRN-10743","C301","","","0.1","99"
" OL-4349 ","TRN-10743","P201","2","70","0.1","126"
"OL-4350","TRN-10744","P203","2","68","0.05","129.2"
"","TRN-10744"," C303 ","1","","0.05",""
"OL-4352","TRN-10744","","3","","0.05","242.25"
"OL-4353","TRN-10744","C304","","58","0.05","55.1"
"OL-4354","TRN-10745","P202","2","65","0","130"
"OL-4355","TRN-10745"," P201 ","2","70","","140"
" OL-4356 ","","C302","1","50","0","50"
"OL-4357"," TRN-10747 ","C301","2","55","0","110"
"OL-4358","TRN-10748","P201","1","70","0","70"
"OL-4359","TRN-10748","P202","2","65","0","130"
"OL-4360","TRN-10748","C304","1","58","0","58"
"OL-4361"," TRN-10749 "," C302 ","2","50","0","100"
"OL-4362","TRN-10750","C304","2","58","0.1","104.4"
"OL-4363","TRN-10750","P103","","","0.1","85.5"
"OL-4364"," TRN-10750 ","C304","3","58","0.1","156.6"
" OL-4365 ","TRN-10750","P202","1","65","0.1","58.5"
"OL-4366","TRN-10751","","2","55","0","110"
"OL-4367","","P201","3","70","0","210"
"OL-4368"," TRN-10751 ","#N/A","3","70","0","210"
"","TRN-10752","","3","55","0","165"
"OL-4370","TRN-10753","C304","1","58","0","58"
"OL-4371","TRN-10753","P201","3","70","0",""
"OL-4371","TRN-10753","P201","3","70","0","210"
"OL-4373","","P102","3","80","","240"
""," TRN-10754 "," C304 ","3","58","0.1","156.6"
"OL-4374","TRN-10754","C304","3","58","0.1","156.6"
"","TRN-10754","P202","1","65","0.1","58.5"
"OL-4377","#N/A","","1","50","0.05","47.5"
"","TRN-10755","P103","2","95","","180.5"
"OL-4378","TRN-10755","P103","2","95","0.05","180.5"
"OL-4380","","P201","3","70","0","210"
"OL-4381","TRN-10756","P202","1","65","0",""
"","TRN-10757","P201","3","70","","210"
"OL-4383","TRN-10757","P102","2","80","0","160"
"OL-4384","TRN-10758","P202","3","65","0","195"
"","TRN-10759","P202","2","65","0","130"
"OL-4386","TRN-10759","P202","1","65","0","65"
"#N/A","TRN-10759","C302","2","50","0","100"
"OL-4388","","","2","","","170"
"OL-4388","TRN-10760","P101","2","85","0","170"
"OL-4390","TRN-10760"," P102 ","1","80","0","80"
" OL-4391 "," TRN-10761 ","P202","3","65","0.1","175.5"
"OL-4392","","P201","3","70","0.1","189"
"#N/A","TRN-10762","P202","1","65","0","65"
"OL-4394"," TRN-10762 ","P102","3","80","0","240"
"OL-4395","TRN-10762","P203","1","68","","68"
"OL-4396"," TRN-10762 "," P201 ","2","70","0","140"
"OL-4397","TRN-10763","C301","1","55","0","55"
"OL-4398","TRN-10763","C301","3","55","0","165"
"OL-4398","TRN-10763","C301","3","55","0","165"
"OL-4400"," TRN-10763 ","P201","3","70","0",""
"OL-4401","TRN-10764","C303","3","60","0","180"
" OL-4402 ","","","1","80","0","80"
"OL-4403","TRN-10764","#N/A","1","68","0","68"
"OL-4404","TRN-10765"," C303 ","1","60","0","60"
"OL-4405","TRN-10765","P102","3","80","0","240"
""," TRN-10765 ","C301","2","55","0","110"
"OL-4406","TRN-10765","C301","2","55","0","110"
"OL-4408","TRN-10766"," P201 ","3","70","0.15","178.5"
"OL-4409","TRN-10766","P203","1","68","0.15","57.8"
"OL-4410","TRN-10767","P101","1","85","0","85"
"OL-4411","","P202","2","65","0","130"
"OL-4412","TRN-10768"," P101 ","1","85","0","85"
"OL-4412","TRN-10768","P101","1","85","0","85"
"#N/A","TRN-10769","C301","1","55","0","55"
"","TRN-10769","","1","65","0","65"
"","TRN-10770","P102","3","80","0","240"
"OL-4417","TRN-10770","P101","3","85","0","255"
"OL-4418"," TRN-10770 ","P103","1","","0","95"
"OL-4419","TRN-10770","P101","2","85","0","170"
" OL-4420 "," TRN-10771 ","P202","1","65","","65"
"OL-4421","TRN-10771","C304","2","","0","116"
"OL-4422","TRN-10772","C302","3","50","0","150"
"OL-4423","TRN-10772"," C302 ","3","50","0","150"
"OL-4424","TRN-10772","C302","2","50","0","100"
"OL-4425","","C303","3","","0","180"
"OL-4426","TRN-10773","C301","1","55","0","55"
"","TRN-10773","C302","2","50","0","100"
"OL-4428"," TRN-10773 ","P201","2","70","0","140"
"OL-4429","TRN-10774","P201","2","70","0","140"
" OL-4430 ","TRN-10774","#N/A","","65","0","195"
" OL-4431 ","TRN-10774","P202","2","65","","130"
" OL-4432 ","TRN-10775","C301","1","55","0","55"
"","TRN-10775"," P101 ","3","85","0","255"
"OL-4434","TRN-10775","P202","2","65","0","130"
"OL-4435","","","","68","0","68"
"OL-4435","TRN-10776","P203","1","68","0","68"
" OL-4437 ","TRN-10778","P203","2","68","0","136"
"OL-4438","TRN-10778","P201","1","70","0","70"
"OL-4439","TRN-10778","C301","2","55","0",""
"","TRN-10778","C301","2","55","0","110"
"OL-4441","TRN-10779"," P101 ","2","85","0","170"
"OL-4442","TRN-10779","P102","2","","0","160"
" OL-4443 ","TRN-10780","P101","2","85","0","170"
"OL-4444","TRN-10780","P202","1","65","0","65"
"OL-4445","TRN-10781","C302","1","50","0","50"
"OL-4446","TRN-10781","","1","68","0","68"
" OL-4447 "," TRN-10781 ","P201","3","70","0","210"
"OL-4447","TRN-10781","P201","3","70","0","210"
"OL-4448","TRN-10782","P203","1","68","0","68"
"#N/A","TRN-10782","P101","3","85","0","255"
"OL-4451","TRN-10783","P103","2","95","0","190"
"","TRN-10783","C303","1","60","0","60"
"OL-4452","TRN-10783","C303","1","60","0","60"
"OL-4453","TRN-10784","C303","3","60","0.1","162"
"OL-4454","TRN-10784","P103","3","95","0.1","256.5"
" OL-4456 ","TRN-10785","C301","3","55","0.1","148.5"
"OL-4456","TRN-10785","C301","3","55","0.1","148.5"
"#N/A","TRN-10785","P202","3","65","","175.5"
"OL-4459"," TRN-10786 ","C303","2","60","0.05","114"
