transaction_id,date,customer_id,store_id,payment_method,total_amount
 TRN-10264 ,8/23/2022,,STO-02,Credit Card,455
TRN-10265,2/9/2022,CUST-1164, STO-02 ,Cash,140.25
TRN-10265,2/9/2022,CUST-1164,STO-02,Cash,140.25
TRN-10267,4/18/2025,CUST-1055,,,
TRN-10268,7/21/2024,CUST-1067,STO-01, Mobile Payment ,
TRN-10269,,CUST-1004,STO-04,Cash,156.6
TRN-10270,7/30/2024,CUST-1111,STO-04,Credit Card,480
TRN-10271,3/8/2023,CUST-1094,,Cash,369
TRN-10272,#N/A,CUST-1157,STO-02,Debit Card,371
TRN-10272,3/5/2022,CUST-1157,STO-02,Debit Card,371
 TRN-10274 ,10/1/2023,#N/A,STO-01,,
 TRN-10275 , 2025-12-14 ,CUST-1130,STO-04,Credit Card,616
TRN-10276,8/18/2022,CUST-1240,,Debit Card,521
TRN-10277, 2024-10-13 ,,STO-01,Credit Card,
TRN-10278,2/19/2024,CUST-1295,STO-04, Mobile Payment ,
,7/16/2024,CUST-1299,STO-01,Credit Card,450
TRN-10280,12/11/2025,CUST-1084,STO-02,#N/A,390.6
TRN-10280,12/11/2025,CUST-1084,STO-02,Mobile Payment,390.6
TRN-10282,,CUST-1370,STO-04,Mobile Payment,195
TRN-10283,1/13/2023,CUST-1158, STO-01 ,Credit Card,140
TRN-10284, 2025-08-18 ,CUST-1367, STO-03 ,Mobile Payment,352.45
TRN-10284,8/18/2025,CUST-1367,STO-03,Mobile Payment,352.45
,3/12/2024,CUST-1304,STO-03, Credit Card ,225
 TRN-10287 ,8/17/2022,CUST-1257,STO-02,Cash,85
,10/27/2022,CUST-1278,,Mobile Payment,140
TRN-10289,7/28/2024,CUST-1179,STO-04,Credit Card,60
#N/A, 2024-03-30 ,CUST-1084,STO-03,Credit Card,
TRN-10290,3/30/2024,CUST-1084,STO-03,Credit Card,284.75
TRN-10292, 2023-04-27 ,CUST-1106, STO-02 ,Mobile Payment,238.5
TRN-10293,9/15/2024,CUST-1338,STO-01,,195
TRN-10294,8/22/2022,CUST-1328,#N/A,Debit Card,116
TRN-10295,11/2/2023,,, Debit Card ,120
 TRN-10296 ,11/10/2025,,STO-01, Credit Card ,265
TRN-10296,11/10/2025,CUST-1197,STO-01,Credit Card,265
TRN-10298,8/10/2022,, STO-01 ,Debit Card,265
TRN-10298,8/10/2022,CUST-1020,STO-01,Debit Card,265
 TRN-10300 ,9/7/2023,,STO-02,Mobile Payment,356.25
TRN-10301,1/18/2022,CUST-1309, STO-03 , Debit Card ,305
TRN-10302, 2024-12-31 ,CUST-1330, STO-03 ,Mobile Payment,405
 TRN-10303 ,5/6/2023,CUST-1274,,Credit Card,229
TRN-10304,8/19/2022, CUST-1246 ,#N/A,Mobile Payment,108
TRN-10305,9/11/2024, CUST-1257 ,STO-02,Cash,601
TRN-10306,8/11/2024, CUST-1220 , STO-04 ,Debit Card,555
TRN-10307,,CUST-1045,STO-03,,306.9
TRN-10308,, CUST-1283 ,STO-01,Cash,68
TRN-10309, 2024-11-05 ,CUST-1117,STO-02,Mobile Payment,328.5
TRN-10310,6/23/2024,CUST-1155,STO-01,Mobile Payment,120
TRN-10311,,#N/A,STO-01,Mobile Payment,330
TRN-10312,3/31/2022,,STO-02,Debit Card,165.75
TRN-10313,1/28/2024,CUST-1343,STO-01,Credit Card,663
TRN-10314, 2023-05-13 ,CUST-1389,STO-01,Credit Card,308.75
TRN-10315,11/1/2023,CUST-1065,STO-01, Cash ,470
TRN-10316,4/19/2025,,STO-03,Mobile Payment,
TRN-10316,4/19/2025,CUST-1208,STO-03,Mobile Payment,400
TRN-10318,12/11/2023,,,,185.25
TRN-10319,2/27/2024,CUST-1141,STO-02,,423
TRN-10320,4/20/2023,CUST-1356,STO-01,Mobile Payment,755
,6/29/2022,CUST-1112,STO-04, Debit Card ,380.7
 TRN-10322 ,12/20/2022,CUST-1087,,Cash,
 TRN-10323 ,3/28/2024,CUST-1394,STO-02,Credit Card,140
TRN-10324,9/24/2022,CUST-1343,STO-03,Debit Card,353
TRN-10324,9/24/2022,CUST-1343,STO-03,Debit Card,353
TRN-10326,5/14/2023,#N/A,STO-04, Mobile Payment ,555
TRN-10326,5/14/2023,CUST-1184,STO-04,Mobile Payment,555
TRN-10328,5/6/2022,CUST-1258,#N/A,Cash,650.75
TRN-10329,7/21/2024,CUST-1194,STO-04,Cash,495
TRN-10329,7/21/2024,CUST-1194,STO-04,Cash,495
 TRN-10331 ,9/20/2022,,STO-02,#N/A,487
 TRN-10332 ,6/8/2024,CUST-1040,STO-01,Debit Card,
TRN-10333,5/30/2024,CUST-1083, STO-04 , Cash ,374.85
 TRN-10334 ,9/2/2024,CUST-1114,,Credit Card,85
TRN-10335,8/5/2025,,STO-01,Mobile Payment,480
, 2022-07-28 ,CUST-1230,STO-04,Cash,580
TRN-10337,7/6/2023,CUST-1116,STO-01, Mobile Payment ,436.5
TRN-10338,,CUST-1387,STO-04,Debit Card,
TRN-10339,,CUST-1192,STO-01, Cash ,
,5/9/2024,CUST-1221,STO-03,Debit Card,80
TRN-10341,,CUST-1067,STO-03,Mobile Payment,461
TRN-10342,5/10/2023,CUST-1336,STO-02,,475
TRN-10343,,CUST-1097,STO-03,,57.8
TRN-10344,,CUST-1111,STO-04, Debit Card ,428
TRN-10345,5/10/2025,CUST-1121,STO-01,Credit Card,
TRN-10346,1/7/2025,CUST-1322,STO-01,Debit Card,400
TRN-10346,1/7/2025,CUST-1322,STO-01,Debit Card,400
TRN-10347,4/2/2023,CUST-1054,STO-01,Mobile Payment,290
TRN-10349,8/14/2023,CUST-1209,STO-04,Cash,526
TRN-10350,6/30/2022,CUST-1395,STO-02,Debit Card,344
 TRN-10351 ,10/8/2022,CUST-1127, STO-01 ,Mobile Payment,
TRN-10351,10/8/2022,CUST-1127,STO-01,Mobile Payment,767
,8/18/2023,,STO-02,,485
 TRN-10354 ,6/27/2022,CUST-1089,,Debit Card,475
TRN-10355,12/4/2024,CUST-1315,STO-04,Cash,160
 TRN-10356 ,10/13/2025,CUST-1058,STO-03,Mobile Payment,110.2
TRN-10357,,CUST-1217,,Mobile Payment,570
TRN-10358, 2024-08-23 ,CUST-1031,,Debit Card,463
TRN-10359,4/12/2022,CUST-1066,STO-03, Credit Card ,299.25
TRN-10360,,CUST-1278,STO-01,#N/A,117
TRN-10360,10/9/2023,CUST-1278,STO-01,Mobile Payment,117
TRN-10362,12/11/2022,CUST-1356,STO-03,Credit Card,528
TRN-10363,8/13/2023,#N/A,#N/A, Debit Card ,170
TRN-10364,,CUST-1253,STO-04,Credit Card,366
TRN-10365, 2024-07-21 ,CUST-1124,STO-02,Cash,404.7
TRN-10366,8/27/2024,CUST-1321,STO-01, Cash ,150
,5/6/2025,CUST-1121,STO-04,,700
TRN-10368,2/12/2022,,STO-01,Cash,238.5
TRN-10368,2/12/2022,CUST-1369,STO-01,Cash,238.5
TRN-10370,9/11/2025,CUST-1122,STO-04,Cash,157.25
TRN-10371,9/23/2022,CUST-1100,STO-03,Cash,223
 TRN-10372 ,,CUST-1155,STO-03,Mobile Payment,
 TRN-10373 ,#N/A,CUST-1226,STO-02,Debit Card,420
#N/A,9/5/2024,CUST-1219, STO-02 ,Cash,55
TRN-10375, 2022-11-27 ,CUST-1393, STO-02 , Credit Card ,252
#N/A,10/4/2024,CUST-1370,STO-04,Mobile Payment,765
TRN-10376,10/4/2024,CUST-1370,STO-04,Mobile Payment,765
 TRN-10378 ,5/29/2024,CUST-1274,STO-03, Mobile Payment ,247.5
TRN-10379,1/29/2026, CUST-1178 ,STO-03,Cash,
TRN-10379,1/29/2026,CUST-1178,STO-03,Cash,80
TRN-10381,9/24/2025,CUST-1100,STO-03, Cash ,397.8
, 2022-09-06 ,CUST-1111,STO-04,Mobile Payment,364
TRN-10383,12/31/2025,CUST-1072,STO-01,Mobile Payment,100
TRN-10384,7/17/2025,CUST-1276, STO-04 , Cash ,984
TRN-10385,6/6/2023, CUST-1204 ,STO-04,Mobile Payment,383.8
TRN-10385,6/6/2023,CUST-1204,STO-04,Mobile Payment,383.8
TRN-10387,#N/A,CUST-1209,STO-04,Mobile Payment,184
TRN-10388,,CUST-1318,STO-01,Debit Card,55.25
TRN-10389,9/28/2024,CUST-1270,STO-03,Cash,70
TRN-10389,9/28/2024,CUST-1270,STO-03,Cash,70
TRN-10391,1/28/2025,CUST-1305,STO-01,Cash,521
 TRN-10392 ,8/18/2024,CUST-1192,STO-01,,60
 TRN-10393 ,9/19/2023,CUST-1066, STO-04 ,Cash,350
TRN-10394,8/22/2022,,STO-03,Credit Card,270
TRN-10395,12/12/2024,,STO-02,Debit Card,385.7
 TRN-10396 , 2024-04-09 ,CUST-1094,,Debit Card,130
TRN-10396,4/9/2024,CUST-1094,STO-02,Debit Card,130
TRN-10398,6/16/2025,CUST-1017,,Debit Card,70
TRN-10399,2/14/2025,CUST-1154,STO-03,,516
 TRN-10400 ,8/13/2023,CUST-1113,STO-04,Credit Card,130
,6/21/2022,CUST-1349,STO-04,Mobile Payment,323
TRN-10402,1/21/2024,,STO-02,Credit Card,648
TRN-10403,6/24/2022,CUST-1307,STO-03,Credit Card,216
TRN-10404,6/19/2025,CUST-1190,STO-02,Credit Card,509
TRN-10405,1/12/2026, CUST-1068 ,STO-03,,536.75
TRN-10406,1/20/2024, CUST-1011 ,STO-01,Cash,98.6
TRN-10407,2/14/2023,CUST-1213, STO-01 ,Credit Card,676
TRN-10408, 2022-12-05 ,CUST-1195,STO-02,,550
TRN-10409,1/8/2022, CUST-1319 ,STO-03,Mobile Payment,85
TRN-10410,12/13/2025,CUST-1164,STO-03,Cash,85
TRN-10410,12/13/2025,CUST-1164,STO-03,Cash,85
 TRN-10412 ,6/15/2023,CUST-1315,STO-02,Cash,478
TRN-10413,, CUST-1099 ,STO-04,Mobile Payment,135
,,CUST-1311,STO-02, Cash ,150
TRN-10414,7/28/2022,CUST-1311,STO-02,Cash,150
 TRN-10416 ,6/28/2024, CUST-1187 , STO-03 ,Credit Card,
TRN-10417,4/27/2025,CUST-1392,STO-01,Credit Card,340
TRN-10418,,CUST-1042,STO-02,Credit Card,635.55
TRN-10419, 2025-05-25 ,CUST-1156,STO-02,Debit Card,72
, 2024-11-21 ,CUST-1037,STO-01,Credit Card,
TRN-10421,4/1/2022, CUST-1168 , STO-04 , Cash ,105
TRN-10422, 2025-09-16 ,CUST-1356,STO-03,Mobile Payment,310
 TRN-10423 , 2022-02-08 ,CUST-1197, STO-02 ,Debit Card,419.4
TRN-10423,2/8/2022,CUST-1197,STO-02,Debit Card,419.4
TRN-10425,2/11/2026,,STO-02,Debit Card,300
TRN-10426,2/20/2024,CUST-1057,,Cash,415
TRN-10427,10/31/2024,CUST-1027,STO-04,Mobile Payment,190
TRN-10428,10/6/2025,CUST-1381,STO-02,Debit Card,265
,6/12/2022,CUST-1372,STO-02,Cash,378
TRN-10430,10/19/2025,CUST-1079,STO-01,Cash,295
 TRN-10431 , 2024-12-13 ,CUST-1214,, Credit Card ,356
, 2023-06-03 ,CUST-1353,STO-01,Cash,195
TRN-10432,6/3/2023,CUST-1353,STO-01,Cash,195
TRN-10433,11/3/2025,CUST-1098,STO-04,Cash,420
#N/A, 2022-11-13 ,CUST-1250,STO-03,Cash,335
,9/14/2023,CUST-1080,STO-04,Debit Card,171
TRN-10437,5/28/2025,CUST-1165,,Mobile Payment,121.6
TRN-10438,2/12/2026,CUST-1355, STO-03 , Mobile Payment ,412.3
TRN-10439,11/7/2022,CUST-1132,STO-03,Mobile Payment,170
TRN-10439,11/7/2022,CUST-1132,STO-03,Mobile Payment,170
TRN-10440,1/19/2022,CUST-1037,STO-01,Mobile Payment,285
,1/9/2023,CUST-1286,STO-01,Credit Card,180
TRN-10442,1/9/2023,CUST-1286,STO-01,Credit Card,180
TRN-10444,#N/A, CUST-1058 ,STO-03,Mobile Payment,45
TRN-10445,9/15/2025, CUST-1317 ,STO-04,Debit Card,274.55
 TRN-10446 , 2023-02-25 ,,STO-01,Mobile Payment,259
TRN-10447,7/31/2024,CUST-1106,STO-03,Debit Card,205
 TRN-10448 , 2022-05-24 ,,STO-02,Debit Card,591
TRN-10449, 2022-02-06 , CUST-1176 ,STO-01,Mobile Payment,482
TRN-10450,,,#N/A,Cash,76
 TRN-10451 ,8/6/2025,CUST-1313,STO-03,Debit Card,165.75
TRN-10452,7/3/2025,CUST-1151, STO-02 ,Credit Card,
TRN-10453,11/19/2025,CUST-1307,STO-01,Mobile Payment,190
TRN-10453,11/19/2025,CUST-1307,STO-01,Mobile Payment,190
TRN-10455,,CUST-1365,STO-01,Credit Card,630
,#N/A,CUST-1085,STO-04,Mobile Payment,355
TRN-10456,4/14/2023,CUST-1085,STO-04,Mobile Payment,355
TRN-10458, 2022-10-30 ,CUST-1201, STO-04 ,,470
TRN-10459,1/3/2026,CUST-1007, STO-02 ,Mobile Payment,405
 TRN-10460 ,4/5/2022,CUST-1167, STO-03 ,Cash,417
TRN-10461, 2025-11-13 , CUST-1291 ,STO-04,,114
 TRN-10462 ,4/9/2023,CUST-1298,STO-02,Debit Card,290
TRN-10463,3/3/2023,CUST-1120, STO-01 ,Mobile Payment,540
TRN-10464,6/14/2023,CUST-1237,,Debit Card,369
,2/1/2023, CUST-1329 ,STO-02,Cash,95
TRN-10466,11/29/2023,CUST-1058,STO-04,Mobile Payment,370.6
TRN-10467,8/23/2023, CUST-1285 , STO-04 , Mobile Payment ,490.2
TRN-10468,,#N/A,STO-02,Debit Card,557.1
TRN-10469,7/15/2022,CUST-1195,STO-04,Credit Card,171
TRN-10470,10/3/2022,CUST-1311, STO-02 ,Debit Card,100
TRN-10471,1/25/2022,CUST-1258,STO-04,Mobile Payment,429.3
 TRN-10472 ,6/9/2024,,STO-02,Mobile Payment,476
 TRN-10473 ,5/19/2025,CUST-1207,STO-04,Debit Card,
TRN-10474,12/18/2024, CUST-1154 ,STO-03,Cash,235
TRN-10475,2/16/2024,CUST-1253,STO-02,Mobile Payment,499.5
TRN-10476,12/26/2022, CUST-1030 ,STO-01, Cash ,665.1
TRN-10476,12/26/2022,CUST-1030,STO-01,Cash,665.1
 TRN-10478 ,4/27/2023,CUST-1333,,#N/A,68
TRN-10479,7/2/2025, CUST-1105 ,STO-03,Credit Card,297.35
 TRN-10480 ,#N/A,CUST-1260,STO-03,Cash,433
 TRN-10481 ,10/8/2023, CUST-1334 ,STO-03,Credit Card,582
TRN-10482,2/3/2023,CUST-1304,,Mobile Payment,510
TRN-10483, 2022-09-25 ,CUST-1020,STO-02,#N/A,
TRN-10484,8/13/2022,CUST-1238,STO-02,Mobile Payment,512
 TRN-10485 ,1/15/2023,CUST-1246,STO-02, Debit Card ,354
TRN-10486,3/16/2025,CUST-1396, STO-02 ,Debit Card,715
TRN-10487,6/14/2024,CUST-1379,STO-02,Debit Card,370
,9/26/2023,CUST-1353,STO-03,Credit Card,545
TRN-10489,10/21/2023, CUST-1355 ,STO-04,Credit Card,428
TRN-10490,9/17/2022, CUST-1305 , STO-03 ,,175.5
TRN-10491,12/2/2024,CUST-1063, STO-03 ,Cash,85
TRN-10492,3/17/2025,CUST-1370,STO-02,,
TRN-10493,2/19/2026,CUST-1293,STO-01, Credit Card ,405
TRN-10494,5/15/2025,CUST-1309,STO-04,Mobile Payment,360
TRN-10495,8/24/2022,CUST-1072,STO-02, Debit Card ,199.5
TRN-10496,4/4/2022,CUST-1181,STO-02,Mobile Payment,51
TRN-10497, 2023-09-23 ,CUST-1083,STO-01,#N/A,161.5
TRN-10498,11/14/2023,,STO-03,#N/A,80
TRN-10499,8/28/2023,CUST-1154,, Mobile Payment ,576
#N/A,6/24/2025,CUST-1339,STO-04,Credit Card,466
TRN-10501,10/21/2024,CUST-1279,STO-01, Credit Card ,396.1
TRN-10501,10/21/2024,CUST-1279,STO-01,Credit Card,396.1
TRN-10503,10/14/2024,CUST-1355,STO-01,Cash,327.75
TRN-10504,5/31/2023,CUST-1312,STO-03,Debit Card,65
TRN-10505,2/28/2023,CUST-1397,#N/A,Debit Card,565
 TRN-10506 ,4/14/2022,CUST-1318,STO-04,Mobile Payment,491
TRN-10507,8/11/2025,,STO-03,Debit Card,147.9
 TRN-10508 ,12/9/2025,CUST-1197,STO-04, Cash ,414
TRN-10509,9/16/2025,CUST-1314,STO-01,Mobile Payment,325
TRN-10510,11/6/2022,CUST-1279,STO-01,Mobile Payment,300.9
TRN-10510,11/6/2022,CUST-1279,STO-01,Mobile Payment,300.9
TRN-10512,1/4/2023,CUST-1374,#N/A, Debit Card ,120
TRN-10513, 2025-04-28 ,CUST-1173,#N/A,Credit Card,370.5
TRN-10514,12/13/2022,CUST-1200,STO-01,Mobile Payment,521.05
TRN-10515,3/15/2025,CUST-1301,STO-02,Cash,415
TRN-10516,,CUST-1240,STO-04,Credit Card,
TRN-10516,12/27/2023,CUST-1240,STO-04,Credit Card,194
 TRN-10518 ,7/30/2022,CUST-1304,STO-04,Cash,228
TRN-10519,3/18/2024,CUST-1128,STO-01, Debit Card ,245
TRN-10519,3/18/2024,CUST-1128,STO-01,Debit Card,245
 TRN-10521 ,1/9/2024,CUST-1050,STO-01,Cash,136
TRN-10522,10/31/2023,CUST-1277,,Debit Card,298
TRN-10523,1/21/2023,,STO-01, Cash ,326
TRN-10524,2/11/2024,CUST-1114,#N/A,Cash,459
TRN-10525,5/19/2024,CUST-1311, STO-03 ,Mobile Payment,203.15
TRN-10526,8/27/2025, CUST-1242 , STO-02 ,Debit Card,364.5
TRN-10527, 2024-04-23 ,CUST-1349, STO-03 ,Credit Card,590
TRN-10528,8/9/2025,CUST-1220,STO-04,Cash,274.5
,3/11/2022,CUST-1383,STO-03,Debit Card,321.1
TRN-10530,5/1/2024,CUST-1305,STO-04,,80
,2/18/2023,CUST-1195,STO-01,Credit Card,410
TRN-10531,2/18/2023,CUST-1195,STO-01,Credit Card,410
 TRN-10533 ,,CUST-1215,STO-03,Debit Card,449
TRN-10534,5/19/2024,CUST-1235,STO-04,Mobile Payment,610
TRN-10535,8/26/2022,CUST-1221,STO-04,Credit Card,294
TRN-10536,7/23/2022,CUST-1184,STO-03,Mobile Payment,598.5
 TRN-10537 ,11/26/2024,CUST-1222,STO-04,Mobile Payment,544
#N/A,4/18/2023,CUST-1285,STO-04,Cash,590
TRN-10538,4/18/2023,CUST-1285,STO-04,Cash,590
TRN-10540,3/23/2022,CUST-1137,STO-04,Debit Card,385
TRN-10541,10/22/2025,CUST-1115, STO-02 ,Debit Card,306
 TRN-10542 ,8/10/2025, CUST-1298 ,STO-02,Cash,156.6
#N/A,2/14/2026,CUST-1378,STO-02,Credit Card,198
TRN-10543,2/14/2026,CUST-1378,STO-02,Credit Card,198
, 2024-01-24 ,CUST-1223,STO-04, Mobile Payment ,406
TRN-10545,1/24/2024,CUST-1223,STO-04,Mobile Payment,406
TRN-10546,12/30/2025,CUST-1326,STO-03,Credit Card,359.1
TRN-10548,3/30/2024,CUST-1049, STO-03 ,#N/A,266
TRN-10549,5/17/2022,CUST-1050,STO-04,Cash,60
TRN-10550,1/2/2024,CUST-1164,STO-03, Credit Card ,411
TRN-10550,1/2/2024,CUST-1164,STO-03,Credit Card,411
 TRN-10552 ,6/30/2022,CUST-1332,STO-02,Debit Card,720
TRN-10553,8/16/2023,CUST-1244,STO-01,Debit Card,447
TRN-10554, 2025-12-16 ,,STO-04,Mobile Payment,562.5
TRN-10555,11/11/2025,CUST-1381, STO-03 ,Debit Card,476
TRN-10556,#N/A,CUST-1297,STO-02,,90
TRN-10556,12/16/2025,CUST-1297,STO-02,Cash,90
TRN-10558,1/7/2025,,STO-04,Credit Card,52.25
 TRN-10559 ,3/25/2025,,STO-03,Debit Card,266
TRN-10559,3/25/2025,CUST-1308,STO-03,Debit Card,266
TRN-10561,7/1/2022,CUST-1296,STO-02,Cash,191.25
TRN-10562, 2022-10-06 ,#N/A,STO-02,Cash,116
TRN-10563,7/6/2023,#N/A,STO-01,,445
TRN-10564,12/1/2023, CUST-1179 ,STO-02,Debit Card,388
TRN-10565,,,STO-01,Cash,380
TRN-10566,,CUST-1183,#N/A,Cash,60
TRN-10566,11/8/2023,CUST-1183,STO-03,Cash,60
 TRN-10568 ,,CUST-1018,#N/A,Cash,110.5
TRN-10569,5/27/2023,CUST-1203,STO-04,,410.55
TRN-10569,5/27/2023,CUST-1203,STO-04,Mobile Payment,410.55
TRN-10571,9/18/2023,CUST-1152,STO-01,Mobile Payment,110
,8/1/2023, CUST-1262 ,STO-02,,68
TRN-10572,8/1/2023,CUST-1262,STO-02,Debit Card,68
TRN-10574,3/8/2025,CUST-1240,STO-03,Credit Card,200
TRN-10575,8/30/2023,,STO-04,Mobile Payment,231.8
TRN-10576,8/27/2025,CUST-1389,STO-03,Cash,260
TRN-10577,11/15/2025,CUST-1121, STO-02 ,Credit Card,358
TRN-10578,#N/A,CUST-1301,STO-01,Debit Card,269
TRN-10578,8/1/2022,CUST-1301,STO-01,Debit Card,269
TRN-10580,5/17/2025,CUST-1154,STO-03,Mobile Payment,140.25
TRN-10581,5/15/2023,CUST-1315,STO-04,,424
TRN-10582,11/22/2022,CUST-1355,STO-04,Mobile Payment,350
 TRN-10583 ,11/6/2022,,, Cash ,569
TRN-10584,,CUST-1031,,Mobile Payment,257.55
TRN-10585,4/16/2024,CUST-1290,STO-02, Credit Card ,85
TRN-10586,10/12/2025,CUST-1202,STO-03,Mobile Payment,236.3
TRN-10587,4/27/2023,CUST-1392,STO-04, Mobile Payment ,68
TRN-10588,,CUST-1198,STO-04,Debit Card,275.5
TRN-10589,7/27/2023,CUST-1205,STO-04,Debit Card,465
TRN-10589,7/27/2023,CUST-1205,STO-04,Debit Card,465
TRN-10591,5/31/2022,CUST-1190,STO-02,Debit Card,
TRN-10592,2/25/2026,CUST-1168,STO-03,,305
 TRN-10593 ,2/12/2024,CUST-1240,STO-01, Debit Card ,355
TRN-10593,2/12/2024,CUST-1240,STO-01,Debit Card,355
TRN-10595,#N/A, CUST-1295 , STO-01 ,Cash,444
TRN-10596, 2024-10-29 , CUST-1328 ,STO-04,Credit Card,270
TRN-10596,10/29/2024,CUST-1328,STO-04,Credit Card,270
TRN-10598, 2024-07-16 ,CUST-1069,STO-04, Cash ,280
TRN-10599,12/12/2022,CUST-1334,,Mobile Payment,165.75
TRN-10600,11/15/2023,CUST-1166,STO-04,Mobile Payment,445.4
,4/3/2024,CUST-1182, STO-01 ,Credit Card,
TRN-10602,2/14/2025,CUST-1002, STO-01 ,Debit Card,190
TRN-10603, 2025-10-20 ,,STO-03,Credit Card,806.55
TRN-10604,10/12/2025,CUST-1308, STO-01 ,Credit Card,240
TRN-10605,11/7/2025,CUST-1082,,Debit Card,273
TRN-10606,,CUST-1209,STO-04,Mobile Payment,328
TRN-10607,3/24/2023,CUST-1033,STO-02,#N/A,379.1
TRN-10608,9/27/2023,CUST-1330, STO-01 ,#N/A,228
TRN-10609, 2025-07-03 ,#N/A, STO-04 ,Credit Card,95
TRN-10610,11/2/2025,CUST-1011,STO-01,Credit Card,456
TRN-10611,9/8/2022,CUST-1309,STO-01,Cash,373.35
TRN-10611,9/8/2022,CUST-1309,STO-01,Cash,373.35
TRN-10613,3/9/2023,CUST-1242,STO-02,Credit Card,258
TRN-10614,4/7/2023,CUST-1248,STO-01,Mobile Payment,85
TRN-10615,8/3/2024, CUST-1363 ,,Mobile Payment,446.25
TRN-10616,4/6/2023,#N/A,STO-02,Credit Card,
TRN-10617,10/9/2025,CUST-1041,STO-04,Cash,171
TRN-10617,10/9/2025,CUST-1041,STO-04,Cash,171
TRN-10619,7/19/2023,,STO-02,Debit Card,
TRN-10619,7/19/2023,CUST-1096,STO-02,Debit Card,574.75
TRN-10621,3/2/2025,CUST-1161,STO-03, Mobile Payment ,165
TRN-10622,1/2/2023,CUST-1145,STO-01,,463.6
TRN-10623, 2023-12-01 ,CUST-1253,, Mobile Payment ,207.1
TRN-10624,10/26/2024,CUST-1325,#N/A,Cash,456
TRN-10625,6/29/2023, CUST-1239 ,STO-03,Cash,608
,3/25/2023,CUST-1265,STO-04,Debit Card,55
TRN-10627,11/25/2023,CUST-1038,STO-04,Cash,68
 TRN-10628 ,8/9/2024,CUST-1195,STO-01,Credit Card,260
#N/A,6/11/2023,CUST-1106,STO-01,Credit Card,452
TRN-10630,,CUST-1306,STO-04,,423
#N/A, 2022-07-21 ,CUST-1223,STO-03, Debit Card ,545
TRN-10632,2/4/2025,CUST-1261,STO-03,Credit Card,463.25
TRN-10633,,#N/A,STO-02,Credit Card,459
TRN-10633,2/18/2025,CUST-1182,STO-02,Credit Card,459
TRN-10635,,CUST-1234,STO-04,Credit Card,195
 TRN-10636 ,1/13/2024,, STO-04 ,Mobile Payment,405
 TRN-10637 ,3/24/2024,CUST-1266,,Credit Card,514
TRN-10638,9/22/2024,CUST-1310, STO-03 ,Debit Card,297.5
 TRN-10639 ,7/6/2022, CUST-1239 ,STO-01,Cash,353
TRN-10640,,,,Credit Card,642.6
TRN-10641, 2023-04-02 ,CUST-1030,STO-03,,68
TRN-10642,12/21/2024,CUST-1051, STO-03 ,Cash,128.25
TRN-10643,5/26/2023,CUST-1075,STO-03,Credit Card,195.5
TRN-10644, 2022-09-21 ,CUST-1377,,Debit Card,285
TRN-10645,12/28/2022,CUST-1072,STO-04,Debit Card,582
,,CUST-1011,STO-03,Debit Card,489.6
TRN-10646,9/30/2023,CUST-1011,STO-03,Debit Card,489.6
TRN-10648, 2025-08-20 , CUST-1385 ,STO-04,,
TRN-10648,8/20/2025,CUST-1385,STO-04,Mobile Payment,285
,7/11/2023,CUST-1205,#N/A,Cash,549
TRN-10651,2/9/2023,CUST-1300,STO-02,Debit Card,389.5
TRN-10652,,CUST-1302,STO-04,Cash,208
 TRN-10653 , 2022-02-07 , CUST-1048 ,STO-02, Cash ,380
TRN-10654,5/12/2022,CUST-1148,STO-02,Credit Card,315
TRN-10654,5/12/2022,CUST-1148,STO-02,Credit Card,315
TRN-10656,1/13/2025, CUST-1311 , STO-03 ,Credit Card,144.5
TRN-10657,#N/A,CUST-1140,STO-03,Mobile Payment,170
TRN-10658,12/16/2024,#N/A,STO-02,Credit Card,590
 TRN-10659 ,6/12/2023,#N/A,STO-03,,535
#N/A,3/27/2024,,STO-01,Mobile Payment,333.9
TRN-10661,, CUST-1094 ,STO-03,Mobile Payment,58
,11/25/2024,,STO-01,Credit Card,195
 TRN-10663 ,#N/A,CUST-1144,,Cash,335
TRN-10664, 2023-09-20 ,CUST-1009,STO-04,Mobile Payment,675
TRN-10665,10/16/2025,CUST-1224,STO-01, Cash ,600
TRN-10666,1/6/2023,CUST-1368,STO-01, Cash ,381
TRN-10667,1/17/2026,CUST-1322, STO-04 ,Mobile Payment,251.75
TRN-10668,6/12/2024,,STO-04, Mobile Payment ,60
TRN-10668,6/12/2024,CUST-1149,STO-04,Mobile Payment,60
TRN-10670,4/13/2025,CUST-1038,#N/A,Credit Card,250
#N/A,5/23/2023,,,,
TRN-10672,11/21/2023,CUST-1106,STO-02,Cash,330.6
TRN-10672,11/21/2023,CUST-1106,STO-02,Cash,330.6
TRN-10674,,CUST-1139,STO-03,Debit Card,228.6
TRN-10675,8/12/2025,CUST-1354, STO-02 ,Mobile Payment,450.9
TRN-10675,8/12/2025,CUST-1354,STO-02,Mobile Payment,450.9
TRN-10677,11/25/2023,CUST-1282, STO-03 ,Mobile Payment,199.5
TRN-10678,3/24/2023,CUST-1212,STO-04, Credit Card ,204
TRN-10679, 2024-11-05 ,CUST-1040,STO-03,Credit Card,199.75
TRN-10680, 2023-04-15 ,CUST-1090,STO-04,,135
TRN-10680,4/15/2023,CUST-1090,STO-04,Credit Card,135
TRN-10682,7/22/2022,#N/A, STO-01 ,Mobile Payment,263
